areaid,home,job
184713,35,9
121786,32,14
35588,120,61
171119,63,64
159039,1201,439
151099,29,7
136758,56,16
93390,1068,253
129796,1379,755
40559,63,80
127668,3,0
71674,3,1
63645,6,1
159889,28,16
24853,3,0
162976,1,0
70675,56,6
104847,2,1
149627,1,0
125052,44,15
25823,2,0
48523,42,22
162493,19,1
63183,46,6
56466,21,13
68626,23,8
143278,6,1
157679,2,0
106949,2,2
146262,2,0
135344,123,29
138833,1,0
183622,40,12
143259,161,44
96969,1456,443
178073,1053,331
157691,2935,1361
28938,4209,2214
186663,4416,1259
66222,724,421
175881,874,279
81724,56,21
21967,7,3
11928,21,6
176761,175,60
40022,45,8
44540,1,0
11332,2,0
78688,3,0
169724,3,0
119040,72,66
107719,2,0
31230,4,0
62174,2,2
86400,1,0
151205,2,1
161044,25,7
165367,4,1
76925,2,0
157527,73,23
6571,8,0
149750,23,5
158155,64,11
137488,1787,679
6908,621,129
182624,3332,1823
130863,4836,1982
47214,3121,1340
35086,4459,1057
187199,1113,614
10555,46,15
35855,2,0
166482,59,34
69950,2,0
3421,5,2
27166,8,2
127402,1,0
68403,3,1
179007,3,2
145824,3,0
133234,2,1
167810,2,0
15779,3,0
93388,27,9
19507,54,10
30891,16,9
2413,2,0
82937,1,0
143662,61,16
144338,4,0
28528,9,0
45840,61,11
137385,15,4
76063,7,2
123622,145,76
141832,48,10
182549,784,224
36551,99,119
118677,993,276
186457,13,17
31393,6,6
153613,13,8
88694,28,11
7395,78,19
185054,13,7
147761,1,0
81849,5,0
40204,14,4
116680,1,0
45858,3,0
151986,1,0
53631,32,5
106244,2,0
140626,3,1
22664,12,1
114669,6,2
111287,19,8
128021,1,0
146823,1,1
32578,1,0
139967,5,0
6167,7,3
141618,18,5
21254,4,0
154462,115,100
127590,27,11
132174,481,284
88833,18,9
26505,23,20
61078,28,3
48624,14,5
22594,15,3
31483,80,30
115039,23,10
91009,14,13
22172,17,7
28942,3,0
117262,2,0
11075,2,0
82972,17,4
5579,24,3
52577,12,5
182981,5,0
112205,2,0
177162,2,0
162152,58,14
125790,3,0
150996,0,1
124518,1,0
125024,44,18
67089,3,2
57144,4,0
37809,18,2
66780,30,9
136678,2,1
79249,29,11
128167,25,15
87355,7,12
70761,188,57
129738,184,51
115260,10,7
20728,76,40
136603,24,15
4072,10,9
105663,87,25
148670,31,7
53516,7,4
111399,6,1
151134,63,47
91517,1,0
21882,0,1
124215,1,0
173247,1,0
107346,96,24
91454,4,1
175308,5,6
110025,7,1
35304,9,3
124635,1,0
171217,45,18
24535,0,1
188500,2,0
21781,1,0
117428,1,0
27234,0,1
119526,6,4
93807,26,2
81041,42,27
182206,39,22
11226,183,72
107106,785,831
140648,573,287
162576,5280,1115
99776,119,182
104896,472,237
85970,44,18
88620,8,3
108884,19,9
149016,3,0
127351,70,18
60120,2,0
3300,0,1
64304,79,5
151008,0,1
76350,12,0
5076,0,1
170873,2,0
34473,1,1
88320,1,0
37762,0,1
130007,2,0
2088,4,1
100243,333,73
37041,6,0
162694,9,4
9843,8,5
147386,17,4
146774,162,69
50498,190,106
114898,495,625
127620,1593,662
44769,5095,1683
108636,2779,713
26601,3659,1215
7806,556,248
120907,61,32
49408,15,3
18627,1,0
15561,4,0
27443,73,40
83314,4,0
101940,1,0
133415,2,2
175006,1,0
149481,0,1
126224,9,2
120267,68,30
155469,1780,782
37500,9,4
92390,10,1
33783,75,35
47150,32,9
48489,172,69
173800,326,94
183598,2748,934
12688,1039,895
27413,3454,2070
20459,1012,1764
73060,2893,950
108728,959,317
180073,38,17
86767,1006,750
45809,134,60
141862,61,24
92344,6,2
67659,19,2
137308,60,24
121421,169,81
97250,1,0
121115,23,18
148731,17,5
157441,3,5
42080,2245,739
147998,68,236
55757,98,69
127130,88,8
130064,507,255
89707,69,43
87446,785,167
167027,48,64
176957,4,0
132297,3,1
92523,6,0
171415,1,1
168491,6,1
18799,30,10
69252,1,0
114553,24,5
91390,1,0
14874,7,3
113260,1,1
46355,3,1
76919,4,3
98596,12,1
23100,42,9
88228,12,6
51618,5,0
71369,37,13
132527,1772,568
8788,100,209
12510,635,524
135531,151,18
55034,601,189
8779,69,36
120176,2581,566
184460,58,96
57836,6,0
150332,5,1
158940,10,0
117624,6,0
51146,2,1
97952,69,31
8655,1,0
166635,2,0
82473,1,0
174192,0,1
12434,1,0
149399,21,5
46356,1,0
109565,3,2
141314,11,1
151101,77,14
33560,59,22
156780,7,5
80532,4,1
117625,132,71
63438,598,177
188482,652,198
105625,102,57
187668,1,0
131981,242,170
20307,97,28
110934,104,44
85190,71,70
26315,5,1
42437,2,0
30950,3,0
143294,41,7
120247,73,10
86356,11,4
73220,6,5
8028,0,1
92124,1,1
140293,13,5
117089,4,1
10901,20,7
68748,34,12
174483,3,0
58711,184,71
53714,758,294
5043,182,220
164658,87,72
41501,46,68
176040,463,604
178873,356,142
121078,890,308
2501,4,13
1363,0,1
74724,3,1
146989,8,2
71281,14,0
54438,1,0
32501,1,0
151763,1,1
141122,33,3
182759,3,1
90287,28,6
85173,32,16
140015,126,38
12192,15,12
186227,28,7
142699,104,39
79893,621,174
40405,251,174
46461,223,61
176650,199,177
77794,172,114
143732,320,56
124737,121,71
1006,1,0
78468,2,0
123820,8,2
6553,396,73
20531,1,0
92473,13,4
148315,1,0
121650,1,0
51973,1,0
90042,3,1
178783,3,1
79434,7,1
33120,8,0
122229,22,5
128048,3,4
183888,32,18
19711,49,14
75065,50,11
39123,3,0
186817,68,33
99861,33,8
144810,46,13
73646,13,18
104816,6,4
91972,28,8
126665,36,8
101057,3,0
14702,15,29
121196,14,7
83586,26,9
127328,1,0
51594,2,4
84042,32,2
4850,10,2
62964,11,4
176288,17,13
108824,1,1
26558,180,222
97111,108,38
168859,1048,311
40113,29,31
11318,2,2
85171,842,406
42649,15,11
146029,74,6
75796,4,0
108065,33,3
113544,19,36
10353,4,0
3668,1,0
99415,1,0
6143,3,0
68971,56,20
178950,1,0
158581,3,1
58829,2,1
51214,16,9
122385,2,5
185753,5,7
105942,3,0
54140,22,8
131976,72,29
118905,24,15
89494,24,2
132186,16,8
164572,13,1
20853,1,0
162247,16,4
103583,19,5
147459,4,0
41643,2,0
59243,2,0
94255,1,0
28536,26,8
3082,1,0
44009,5,0
52439,2,0
130908,2,1
47896,7,5
48836,84,15
9429,2,0
42522,5,0
4504,11,4
62506,37,31
14264,26,38
786,32,20
26448,26,16
6760,15,8
13304,34,8
132188,10,5
28579,4,0
127196,3,0
154401,4,4
141241,456,157
90215,30,4
114711,1,0
178098,7,0
96059,33,17
158119,1,1
124387,1,0
47611,11,5
7865,11,0
71747,3,0
15855,24,4
83729,90,36
89559,3,1
162045,5,0
68482,6,5
160534,24,8
58365,27,8
116094,5,0
92325,26,8
55402,162,52
53650,84,15
6303,1271,506
95155,19,11
76605,546,201
99058,54,42
158626,14,3
138691,3,3
59927,92,55
73935,22,6
84435,43,13
173743,20,4
106795,14,7
72164,1,0
23292,0,1
75849,2,0
114195,67,7
24494,5,1
129182,7,0
58741,2,1
6784,1,0
163089,4,1
156440,1,0
155724,46,10
67525,3,1
146571,1,0
160560,204,51
51280,125,58
163386,3,2
100708,30,9
112360,323,28
49268,10,1
125293,6,2
176354,76,38
85696,45,15
141788,877,135
151327,286,114
25228,25,15
91055,7,4
186458,3,2
10920,40,21
28303,36,17
76832,1,0
43048,21,11
185053,15,2
143296,2,0
19583,3,3
49862,0,1
173686,1,0
101186,19,5
68381,3,1
65417,3,0
64184,1,0
69669,51,18
165389,1,0
75017,107,68
167583,62,21
171017,15,7
46345,29,6
76033,1,0
37220,95,69
25222,6,2
65566,128,76
166962,798,253
83022,298,498
4007,443,133
64669,2530,790
174869,271,278
34680,141,80
40880,582,275
77624,7,3
117765,26,7
75730,2,1
187610,1,0
69432,24,9
111957,1,0
162347,1,0
76515,15,4
150305,0,2
115091,1,0
137202,5,0
178178,15,1
65778,1,0
75140,37,15
132985,2,0
120600,77,27
189254,4,0
76899,26,14
71468,109,47
78720,70,35
9181,376,140
23054,68,27
182028,1170,415
186670,2477,957
78059,2392,849
113113,4753,1417
61782,3502,841
141721,2067,431
27862,332,172
119363,99,43
132058,11,2
67004,4,0
16095,1,0
45035,1,1
100017,3,0
66653,151,35
77061,271,99
153272,1,0
103062,49,30
84236,3,0
55668,2,0
66353,41,17
146218,0,1
99961,11,10
82743,8,1
13300,26,4
96403,1,1
188660,0,2
6514,34,9
104124,6,0
168270,26,3
8719,12,5
131168,1,0
97003,1930,525
146594,212,111
120059,1,0
143023,8,2
101236,4,0
71550,25,7
49740,18,7
151692,19,29
182304,25,17
170784,27,12
185634,7,3
177097,22,9
125585,4,6
146332,5,2
106944,2,0
174715,8,2
110576,1,0
169168,0,1
127836,2,0
59761,21,5
111011,11,2
379,1,3
12778,204,52
57420,1,3
189428,452,146
9954,3,0
161740,0,1
134910,1,1
137405,251,105
179372,160,35
4336,15,4
115495,111,26
3523,9,3
143911,3,0
168933,4,0
64748,12,6
10737,3,0
3299,41,29
167749,8,1
24147,5,0
144281,6,7
98903,192,35
7018,14,3
101786,148,48
155394,99,46
117127,759,526
133126,2219,904
32457,1619,1768
116136,5989,1645
172009,1160,434
168861,624,137
112414,9,3
4603,16,9
114111,1,0
56856,8,1
9647,11,5
103681,206,66
91754,2,0
110622,13,1
285,73,10
146150,35,13
40240,1,1
182150,27,9
80588,5,2
129580,1,0
181799,1,0
101249,5,5
71981,1,0
64452,14,4
83642,4,1
125075,109,48
7453,632,189
17329,247,110
104712,89,42
8600,1848,876
64602,827,755
141767,2544,2076
127568,3216,727
59341,3059,713
119948,38,40
4553,216,94
149972,38,11
65560,10,1
45173,2,0
131428,27,9
113052,167,60
176641,1,0
183559,4,0
159571,2,5
143213,3,2
158879,28,15
20522,6,4
23521,12,2
100119,41,48
34126,105,43
43736,11,4
130101,1,0
10075,2,0
120005,42,26
53468,3,0
171500,3,0
109872,27,21
81406,9,2
162209,3,1
62244,28,6
152564,1,0
60332,78,47
188344,33,9
89031,50,20
163456,34,22
188230,31,16
1615,1342,1059
111942,1222,448
62845,418,191
117031,969,235
92081,52,23
155689,1020,327
1758,16,2
56708,60,30
116168,1,0
179768,2,0
102879,40,20
94504,4,1
75448,1,0
39347,19,2
130533,1,0
143672,1,0
121155,28,12
9611,1,0
143276,8,3
165606,1,0
99804,1,0
85710,2,0
165664,68,26
146301,6,2
62375,57,14
64344,641,133
164612,80,20
103441,34,20
129741,125,68
136138,2506,1012
182680,104,211
139968,169,143
86297,523,269
71393,208,123
22274,188,287
70968,198,88
84444,5,1
178596,25,8
13066,85,16
55804,2,0
118019,23,10
71352,11,3
188438,2,0
186962,1,1
89432,4,0
156444,2,1
4322,0,1
5672,13,8
33456,20,4
167147,50,61
51490,52,13
155573,40,25
114051,5,0
946,1,0
162783,3,1
173421,3,1
184005,4,2
158781,11,5
32439,34,18
2133,3,0
139839,204,95
4839,32,10
13000,45,20
178387,38,11
149064,13,23
32020,27,5
142643,10,3
160562,72,5
160769,29,4
14082,5,10
48075,27,11
32513,3,0
41704,2,1
66064,6,0
151630,34,12
112029,29,8
149230,2,1
159026,3,2
184362,1,0
5497,4,1
58426,9,5
134291,13,13
123169,9,1
75500,659,179
70759,63,13
33194,49,22
188827,70,26
140226,1,0
120117,2,0
176432,43,16
175763,30,17
184759,1,0
80244,1,0
128325,6,1
10235,5,0
104037,2,1
60644,1,0
180349,3,0
129477,2,0
43889,28,12
101478,2,0
57473,6,2
1427,14,8
117748,211,82
119219,47,13
16628,50,19
178231,107,41
109317,3,0
25409,5,3
127209,8,3
96858,50,20
104272,10,4
127464,43,9
128678,6,6
129643,69,40
91920,5,1
120599,22,1
134313,1,0
167613,2,0
170725,3,3
65120,0,1
180717,0,1
28099,4,0
64293,3,2
142477,29,5
153336,454,131
1421,2,0
11656,37,8
94898,165,60
129863,29,9
180772,1448,320
42642,13,13
96573,1606,663
50118,35,109
167162,18,4
104129,10,3
17373,300,134
78355,17,8
118181,29,7
48118,9,4
9071,128,60
26214,2,0
103734,9,2
186570,3,0
122806,52,18
56099,0,2
86589,15,1
123422,3,0
102183,10,5
39799,1,0
78311,4,0
134324,46,19
131059,2,2
143958,2,0
156770,47,21
135413,128,24
126712,8,2
66846,23,11
47317,531,158
13252,7,1
139684,27,7
137906,129,48
154754,46,12
73271,1424,536
19760,62,25
135642,1391,575
140563,10,25
150504,11,5
28697,5,0
127763,224,90
141781,20,16
952,41,9
128390,12,2
132139,2,0
102829,2,0
110391,7,1
100405,0,1
75487,1,0
159318,1,0
75115,10,4
58003,8,1
141971,5,1
172560,1,0
18529,2,0
47777,2,0
36737,2,1
29693,32,15
77792,3,0
61869,41,14
100885,1,0
65313,117,28
115103,130,35
125389,58,27
81105,380,172
42233,680,237
122688,493,434
130085,1489,516
49390,1885,502
70525,668,548
142046,227,118
31645,152,49
172080,6,0
52437,6,0
24721,8,5
166077,19,5
60896,76,21
44184,0,1
178376,9,5
143032,0,1
106111,0,1
8384,1,0
69903,3,0
175412,3,2
187277,5,4
9523,20,11
51091,7,3
27149,6,0
19514,47,19
78177,1230,643
167208,64,34
20351,64,15
176159,309,177
113894,3797,1325
117715,3580,1269
12461,773,254
177580,113,142
168379,203,69
89466,50,26
130142,7,5
47491,30,14
73376,1,0
19371,1,0
49830,1,0
85940,37,35
36416,4,1
139104,18,7
81850,50,9
20001,19,3
169407,23,8
162883,101,73
87373,47,10
7766,457,203
81569,54,18
181580,35,20
59894,19,12
42928,20,7
163555,18,6
181781,86,48
39790,147,42
184405,13,4
183318,4,2
105959,29,7
123261,3,0
159327,1,0
177380,133,34
153481,27,5
159005,2,0
126750,13,2
49720,4,0
117313,2,0
112331,56,23
12321,3,0
97822,1,0
168267,0,1
43571,3,0
78021,20,15
49115,2,0
174269,18,6
122042,92,34
58830,87,14
19647,11,0
53792,17,3
126194,385,147
35836,1608,431
100401,799,1087
88533,784,306
136305,3128,985
157676,619,241
184200,264,98
63795,2,1
63664,4,1
177892,22,5
133757,4,0
36552,1,0
60265,7,3
55931,2,0
54450,3,0
86039,71,38
110007,1,1
144474,10,1
109839,2,0
94164,1,0
35034,5,2
184493,4,0
59414,8,2
137876,8,5
60414,3,1
124793,45,13
136057,347,142
95529,11,2
173079,309,83
67147,557,160
133862,198,802
88671,1020,661
6597,1713,815
108721,323,664
104136,461,256
87183,240,74
81577,9,5
71858,9,6
96343,4,0
6392,1,0
493,2,2
62865,63,33
102032,81,29
189158,169,76
52904,156,68
64500,99,33
47225,3156,1114
127986,1560,2715
146503,2556,2404
50338,129,64
63434,377,82
50196,30,17
117653,59,32
135237,43,24
125386,14,5
94187,9,3
46907,51,26
178897,189,100
157162,15,9
97858,8,4
144647,10,7
38801,9,2
91001,9,2
89725,2,0
133607,6,1
101612,36,11
108733,1,0
110135,79,13
137439,3,1
179439,581,365
182478,8,6
110295,135,44
99895,87,151
94442,2376,938
162092,1599,2794
157493,1798,2610
139611,3680,1536
52875,149,78
83602,1554,423
106024,45,9
112468,28,52
46084,51,10
46663,21,9
175031,9,0
30968,30,9
161539,93,41
80937,10,2
181152,16,4
68350,31,12
94395,2,1
36317,17,2
163431,1,0
139536,0,1
122550,1,1
167145,75,9
180676,4,0
104109,34,8
75245,19,9
147120,35,7
181557,41,22
56023,100,47
19142,25,7
42796,135,79
152640,3075,3903
142591,1923,1976
123462,2195,854
137401,1227,513
139848,203,72
119507,42,12
45412,18,3
137733,16,11
99303,64,19
92401,21,6
115625,2,1
128392,42,17
10177,4,1
74011,6,6
167445,9,6
37776,17,10
24797,8,0
143764,0,1
49100,21,5
168126,22,9
173847,0,1
133571,2,0
124119,11,8
132203,31,10
187639,46,18
187072,115,51
143104,30,10
13102,121,67
118522,2016,3544
80603,2136,2051
17886,3441,1024
30706,2917,881
155837,453,189
144378,44,20
147019,34,15
89805,2,0
49885,2,0
83350,113,26
98107,74,20
16883,180,63
134022,126,57
53981,80,19
107236,2067,692
94301,5840,1742
69600,3015,1054
176777,786,369
169626,203,338
180173,622,202
22186,68,29
88373,7,3
176872,12,0
103209,1,0
158573,28,10
151069,7,3
102341,160,45
55327,1,0
82985,4,0
162859,4,0
54472,58,6
187486,1,1
84915,1,0
116607,61,12
65758,29,7
24740,1,0
162384,7,3
98013,6,4
130840,10,5
184899,14,4
8739,272,47
9494,1,0
138255,28,4
29409,41,7
181830,1,0
157041,16,3
119212,24,28
8654,9,12
94505,7,3
16445,14,7
141568,13,9
31900,5,0
5216,8,0
98113,0,1
13551,1,1
169450,1,0
37120,22,4
180162,1,0
34119,5,2
46297,9,0
181795,0,1
135422,8,4
178712,240,47
132311,2,0
144180,10,6
45262,7,4
138950,65,37
68636,5,1
91470,3,0
171182,6,2
160494,6,3
100978,19,2
123893,13,1
62238,6,1
110639,6,5
94750,7,1
98494,16,3
154056,0,1
11667,2,0
109465,8,4
74973,119,61
94421,25,9
186751,48,17
188687,2,0
175,3,2
40664,1,0
152878,14,1
156067,29,16
859,2,0
175143,2,0
15490,3,2
159149,20,12
79059,11,2
154895,3,4
6412,1,0
4271,6,3
118125,105,42
39470,8,3
41724,1,0
179281,14,6
41523,27,10
44287,3,0
146812,70,17
46021,18,2
92399,2,0
68323,25,17
135528,0,1
48613,4,0
64572,7,8
81172,6,1
5425,1,0
64956,2,0
160775,4,2
83569,15,10
180570,38,11
164621,3,1
106575,399,134
187284,6,0
76050,23,18
173170,4,1
156831,10,4
181912,38,36
71655,66,5
3755,3,0
118210,60,9
106470,1,0
70063,34,19
175551,2,0
29389,5,2
100951,2,2
169681,345,88
185475,26,12
17021,23,9
123210,1,0
150766,650,144
85432,4,0
73186,16,6
158607,5,1
97375,21,5
15721,1,0
186492,170,162
134673,2,4
60777,37,17
169282,41,24
167795,1,0
103838,3,1
79072,9,7
8458,3,1
179197,0,2
152361,4,1
136677,16,6
154667,1,1
11079,90,27
132228,6,1
61890,11,6
77735,2,2
101834,3,1
168425,278,107
59552,21,11
38101,1,0
105229,0,1
93880,1,1
103876,1,0
175321,11,2
724,58,11
9350,49,9
24462,237,97
61364,71,71
96245,4026,1166
164191,1929,1599
64993,3101,2868
73113,808,348
40586,3040,1158
73870,229,125
58336,115,32
30196,28,12
114533,84,33
143770,222,104
158779,44,4
125482,9,3
150193,55,22
51823,795,268
4101,6,4
72543,11,0
51792,13,7
2276,13,4
91584,71,47
24092,102,60
127788,511,316
75288,14,4
153957,12,1
30386,367,134
150274,0,3
43728,102,23
139337,55,35
55644,7,20
168209,52,12
65844,3,0
135053,2,0
41011,135,60
58527,5,0
12205,5,1
21479,7,1
72240,4,0
8786,11,1
136584,14,8
91003,10,10
127623,182,176
42401,140,21
150770,772,359
39064,108,56
58776,463,192
39115,4,0
21212,15,5
154603,1,0
47210,1,0
76035,1,0
63705,6,1
135431,49,24
174233,3,0
102637,1,0
78075,2,0
5236,11,7
28405,2,0
78554,607,322
40428,130,47
25121,10,2
141940,9,1
19387,14,9
42935,58,63
18162,16,14
97290,32,16
158334,30,13
176934,42,6
45329,18,5
148943,7,4
62281,14,4
25358,2,0
119642,338,89
109352,36,12
53388,0,1
153304,3,2
111221,33,14
2069,8,1
25502,1,0
167286,4,1
131743,1,0
59565,5,1
139147,5,1
186532,1,1
11142,3,0
124341,10,0
168170,40,6
30211,494,143
29977,9,1
59976,29,6
163529,106,49
39911,52,26
50446,1695,548
131758,44,18
61501,1712,621
128418,20,98
46667,16,8
151247,11,3
54010,270,135
19671,17,10
102129,10,3
91609,5,2
155739,0,1
154833,1,0
158359,3,0
3696,0,1
158582,1,0
127891,6,0
155322,2,0
179264,2,0
93803,8,0
12267,1,0
139862,2,0
146242,2,0
124468,168,52
43911,35,7
15133,14,1
171212,4,5
167184,0,1
15768,34,2
49910,82,64
61991,381,65
85154,75,125
66866,467,150
144470,10,20
21073,18,5
116900,6,2
151093,57,27
4071,27,7
136987,37,16
118068,14,6
100841,6,0
59123,2,0
11673,23,3
159683,1,1
54638,6,1
69945,2,1
140517,10,0
61770,1,1
72121,1,1
137257,18,26
20621,2,0
122592,31,5
173822,65,31
29636,64,16
136812,90,28
42117,197,73
152541,573,191
87727,860,415
51236,1708,765
165570,4339,1085
108769,1840,431
150180,1748,595
104722,441,155
54415,83,28
74439,8,4
181850,6,1
77179,19,2
183957,2,0
140605,75,19
114810,14,3
143765,11,0
139825,8,3
88403,1,0
180728,1,0
87053,3,0
100907,1,0
47949,3,1
164931,3,0
29932,2,0
159701,11,2
51246,16,3
88369,18,8
80215,78,29
174377,74,47
94760,522,279
28842,67,24
105650,35,8
164180,1099,545
64474,1295,567
131032,1355,1221
50029,7821,1545
86917,99,87
74232,473,266
156794,37,11
155490,4,2
7169,5,3
68506,10,1
17292,4,1
110690,2,0
132266,8,2
101014,32,7
70969,1379,571
159957,74,22
5622,30,23
22260,69,22
1783,693,402
126729,416,344
14156,393,194
21681,2185,747
17064,724,242
159248,204,564
84898,251,102
110496,17,0
62052,5,9
96713,11,6
939,5,0
57313,26,18
95205,1,0
23259,40,18
110124,1,0
107786,2,0
180407,4,1
147557,1,0
73297,1,0
154327,41,11
162178,95,46
114212,42,27
17911,15,10
53149,31,16
132208,132,31
143229,17,11
60889,8,12
1404,1,0
93907,28,6
142847,14,2
56659,1,0
186525,1,0
86077,0,1
10281,1,0
20226,5,0
70519,4,0
41370,34,5
181000,39,19
